datetime,Factor emision global,APEF,RES-E-RATIO,PVPC
2019-04-04 14:00:00+00:00,0.176622445,1.620483482,0.469688407,130.15
2019-04-04 15:00:00+00:00,0.17846982,1.641425837,0.460025966,127.03
2019-04-04 16:00:00+00:00,0.191339902,1.656176358,0.435449841,128.66
2019-04-04 17:00:00+00:00,0.209161823,1.705521296,0.400551822,130.83
2019-04-04 18:00:00+00:00,0.220139678,1.763306906,0.361662535,133.18
2019-04-04 19:00:00+00:00,0.235662225,1.792024488,0.343230716,140.79
2019-04-04 20:00:00+00:00,0.235996614,1.877390576,0.332742536,143.91
2019-04-04 21:00:00+00:00,0.213342119,1.846214392,0.355612136,141.17
2019-04-04 22:00:00+00:00,0.185342217,1.76559075,0.389182659,68.99
2019-04-04 23:00:00+00:00,0.174685329,1.762247772,0.415403576,70.09
2019-04-05 00:00:00+00:00,0.171729564,1.814886098,0.423885369,61.16
2019-04-05 01:00:00+00:00,0.17037768,1.859361895,0.440050273,57.69
2019-04-05 02:00:00+00:00,0.161711951,1.839050825,0.453502083,56.35
2019-04-05 03:00:00+00:00,0.1612266,1.80108371,0.451789071,56.97
2019-04-05 04:00:00+00:00,0.175169931,1.688422936,0.425551176,57.0
2019-04-05 05:00:00+00:00,0.21240199,1.605442236,0.420323421,63.25
2019-04-05 06:00:00+00:00,0.236738788,1.669750743,0.42291278,70.84
2019-04-05 07:00:00+00:00,0.234811796,1.613646106,0.419721372,76.08
2019-04-05 08:00:00+00:00,0.225350363,1.628215682,0.40404549,73.82
2019-04-05 09:00:00+00:00,0.216175619,1.670476503,0.393155207,71.43
2019-04-05 10:00:00+00:00,0.218355832,1.672883928,0.395103265,69.06
2019-04-05 11:00:00+00:00,0.214754446,1.645992524,0.402298211,68.77
2019-04-05 12:00:00+00:00,0.205368835,1.625207322,0.416273212,134.48
2019-04-05 13:00:00+00:00,0.199968617,1.612559223,0.42989489,133.62
2019-04-05 14:00:00+00:00,0.203804444,1.64033027,0.423627815,132.26
2019-04-05 15:00:00+00:00,0.202956087,1.646664375,0.425835013,130.43
2019-04-05 16:00:00+00:00,0.209512984,1.70084749,0.401968623,129.61
2019-04-05 17:00:00+00:00,0.213288987,1.723962444,0.389884002,130.69
2019-04-05 18:00:00+00:00,0.221844713,1.756132347,0.36633144,132.51
2019-04-05 19:00:00+00:00,0.22216975,1.726758802,0.374047991,137.23
2019-04-05 20:00:00+00:00,0.205980855,1.726438395,0.389354594,139.82
2019-04-05 21:00:00+00:00,0.179887326,1.685726962,0.42127803,137.1
2019-04-05 22:00:00+00:00,0.16832092,1.619977279,0.45203573,68.51
2019-04-05 23:00:00+00:00,0.152154126,1.641629594,0.49401611,68.61
2019-04-06 00:00:00+00:00,0.145876411,1.702491972,0.520496344,62.31
2019-04-06 01:00:00+00:00,0.15002671,1.77531756,0.512334076,55.64
2019-04-06 02:00:00+00:00,0.151572921,1.798013921,0.516296181,54.71
2019-04-06 03:00:00+00:00,0.150424018,1.771935299,0.523476661,53.48
2019-04-06 04:00:00+00:00,0.157939314,1.610341835,0.537181342,53.44
2019-04-06 05:00:00+00:00,0.16702003,1.527033194,0.535480606,56.09
2019-04-06 06:00:00+00:00,0.162863082,1.479287758,0.530511351,59.17
2019-04-06 07:00:00+00:00,0.150441245,1.493629409,0.51550337,60.52
2019-04-06 08:00:00+00:00,0.148123802,1.455030803,0.518718659,61.07
2019-04-06 09:00:00+00:00,0.139052899,1.378312187,0.547251275,64.03
2019-04-06 10:00:00+00:00,0.129872719,1.368682645,0.556125072,60.0
2019-04-06 11:00:00+00:00,0.133047182,1.391181201,0.555400363,58.02
2019-04-06 12:00:00+00:00,0.13247703,1.414102441,0.559864744,124.89
2019-04-06 13:00:00+00:00,0.131452105,1.443614306,0.589183672,122.68
2019-04-06 14:00:00+00:00,0.124587382,1.504434027,0.583692118,122.39
2019-04-06 15:00:00+00:00,0.130483777,1.565333426,0.570592804,120.46
2019-04-06 16:00:00+00:00,0.138553119,1.540184558,0.555465619,121.03
2019-04-06 17:00:00+00:00,0.157498323,1.521800746,0.541225066,123.02
2019-04-06 18:00:00+00:00,0.171480111,1.635452667,0.47921893,124.38
2019-04-06 19:00:00+00:00,0.173634518,1.608347658,0.453018953,135.93
2019-04-06 20:00:00+00:00,0.171616577,1.650170842,0.465688229,140.31
2019-04-06 21:00:00+00:00,0.173988456,1.66151671,0.48517128,138.47
2019-04-06 22:00:00+00:00,0.158411904,1.656688052,0.499652083,70.45
2019-04-06 23:00:00+00:00,0.160517917,1.771555736,0.503629429,69.37
2019-04-07 00:00:00+00:00,0.159772096,1.870914378,0.50041328,59.54
2019-04-07 01:00:00+00:00,0.150005729,1.893229052,0.509503071,56.48
2019-04-07 02:00:00+00:00,0.155937052,1.938651502,0.502111249,56.04
2019-04-07 03:00:00+00:00,0.159416324,1.966415834,0.488316412,55.96
2019-04-07 04:00:00+00:00,0.166710688,1.974430449,0.471000771,56.28
2019-04-07 05:00:00+00:00,0.167752766,1.945388288,0.471695623,56.51
2019-04-07 06:00:00+00:00,0.165019553,1.875180883,0.483328702,58.81
2019-04-07 07:00:00+00:00,0.165555451,1.737572875,0.485616646,62.94
2019-04-07 08:00:00+00:00,0.157952863,1.593340918,0.505484997,68.15
2019-04-07 09:00:00+00:00,0.152977129,1.527739566,0.523334689,69.04
2019-04-07 10:00:00+00:00,0.148425145,1.511766412,0.534981282,68.58
2019-04-07 11:00:00+00:00,0.148972795,1.505771962,0.532512251,69.63
2019-04-07 12:00:00+00:00,0.148398516,1.514544816,0.527157661,136.09
2019-04-07 13:00:00+00:00,0.138421168,1.562393224,0.537057766,135.31
2019-04-07 14:00:00+00:00,0.134662003,1.593424266,0.539087118,131.73
2019-04-07 15:00:00+00:00,0.140658796,1.637215518,0.520440117,126.89
2019-04-07 16:00:00+00:00,0.14692592,1.705734328,0.504881441,127.06
2019-04-07 17:00:00+00:00,0.166323352,1.694920093,0.45609009,126.36
2019-04-07 18:00:00+00:00,0.18506122,1.788287021,0.399836173,128.58
2019-04-07 19:00:00+00:00,0.208265959,1.733537992,0.380900784,138.44
2019-04-07 20:00:00+00:00,0.216663509,1.771618007,0.365186083,145.46
2019-04-07 21:00:00+00:00,0.212795797,1.826855344,0.362456124,141.29
2019-04-07 22:00:00+00:00,0.192171774,1.829616158,0.373916625,68.88
2019-04-07 23:00:00+00:00,0.185637465,1.84207871,0.394541123,73.9
2019-04-08 00:00:00+00:00,0.184442858,1.970243014,0.396946651,63.76
2019-04-08 01:00:00+00:00,0.180958775,1.989766148,0.414226268,60.91
2019-04-08 02:00:00+00:00,0.174634719,1.956732618,0.426209402,60.83
2019-04-08 03:00:00+00:00,0.178248502,1.879539975,0.425720393,60.69
2019-04-08 04:00:00+00:00,0.202749968,1.729149344,0.392413403,61.49
2019-04-08 05:00:00+00:00,0.237033891,1.727696064,0.379965275,73.09
2019-04-08 06:00:00+00:00,0.243894035,1.703486131,0.375929768,76.92
2019-04-08 07:00:00+00:00,0.233724068,1.675149774,0.370473318,77.01
2019-04-08 08:00:00+00:00,0.22500463,1.709436486,0.364203963,74.19
2019-04-08 09:00:00+00:00,0.219026982,1.682850914,0.378470603,72.22
2019-04-08 10:00:00+00:00,0.211155931,1.649620036,0.397217113,71.89
2019-04-08 11:00:00+00:00,0.208307305,1.650454497,0.40419006,69.54
2019-04-08 12:00:00+00:00,0.199061138,1.637129501,0.427005479,136.33
2019-04-08 13:00:00+00:00,0.190928756,1.618902302,0.439008381,135.49
2019-04-08 14:00:00+00:00,0.183567205,1.605238238,0.448627233,134.45
2019-04-08 15:00:00+00:00,0.184644416,1.627973421,0.431415197,131.67
2019-04-08 16:00:00+00:00,0.190629962,1.675714546,0.408534496,132.25
2019-04-08 17:00:00+00:00,0.207459598,1.742369347,0.36888373,133.77
2019-04-08 18:00:00+00:00,0.216108261,1.744526514,0.350262621,136.0
2019-04-08 19:00:00+00:00,0.214704523,1.699768896,0.365323582,139.42
2019-04-08 20:00:00+00:00,0.204176899,1.723117193,0.373570369,142.49
2019-04-08 21:00:00+00:00,0.197311456,1.715503763,0.391841456,138.39
2019-04-08 22:00:00+00:00,0.184145876,1.711958789,0.410071022,71.03
2019-04-08 23:00:00+00:00,0.166327922,1.709172923,0.438468856,67.91
2019-04-09 00:00:00+00:00,0.161129908,1.75589456,0.449675246,62.82
2019-04-09 01:00:00+00:00,0.154380956,1.754031777,0.459344208,59.52
2019-04-09 02:00:00+00:00,0.150547344,1.739366599,0.463241234,58.99
2019-04-09 03:00:00+00:00,0.151715249,1.65851693,0.464640558,58.78
2019-04-09 04:00:00+00:00,0.175412668,1.608562929,0.436730637,59.22
2019-04-09 05:00:00+00:00,0.197153986,1.627222675,0.405237925,67.91
2019-04-09 06:00:00+00:00,0.206625553,1.614774618,0.401319991,74.03
2019-04-09 07:00:00+00:00,0.20089769,1.564778162,0.424462861,74.39
2019-04-09 08:00:00+00:00,0.194770965,1.533522417,0.444082431,73.0
2019-04-09 09:00:00+00:00,0.181485438,1.470165753,0.475765292,71.51
2019-04-09 10:00:00+00:00,0.174324931,1.440737067,0.488309387,67.07
2019-04-09 11:00:00+00:00,0.169811521,1.432342242,0.496663237,66.9
2019-04-09 12:00:00+00:00,0.167662461,1.446265853,0.504458286,131.43
2019-04-09 13:00:00+00:00,0.159627615,1.43614772,0.513308932,130.43
2019-04-09 14:00:00+00:00,0.146166787,1.397235438,0.528720517,130.49
2019-04-09 15:00:00+00:00,0.145520063,1.407847039,0.525042886,126.48
2019-04-09 16:00:00+00:00,0.151338761,1.442404546,0.510983035,125.81
2019-04-09 17:00:00+00:00,0.167393129,1.500543633,0.485262872,125.74
2019-04-09 18:00:00+00:00,0.182457718,1.514096963,0.461201005,130.43
2019-04-09 19:00:00+00:00,0.192538723,1.543009538,0.43948929,139.36
2019-04-09 20:00:00+00:00,0.191221986,1.593032347,0.439724895,141.96
2019-04-09 21:00:00+00:00,0.185201721,1.635326236,0.454539348,135.62
2019-04-09 22:00:00+00:00,0.169644493,1.623325932,0.472822563,66.99
2019-04-09 23:00:00+00:00,0.155872851,1.643127464,0.502100488,58.69
2019-04-10 00:00:00+00:00,0.157666259,1.711910132,0.506650529,58.44
2019-04-10 01:00:00+00:00,0.15674803,1.735498869,0.507059409,56.89
2019-04-10 02:00:00+00:00,0.16233223,1.755907477,0.494665011,57.01
2019-04-10 03:00:00+00:00,0.173643039,1.7543502,0.476248532,57.02
2019-04-10 04:00:00+00:00,0.204700859,1.632083048,0.433881661,57.41
2019-04-10 05:00:00+00:00,0.218813328,1.67245024,0.401808582,63.85
2019-04-10 06:00:00+00:00,0.233647903,1.663380068,0.386193157,71.37
2019-04-10 07:00:00+00:00,0.231968336,1.641976386,0.393762671,73.06
2019-04-10 08:00:00+00:00,0.219484451,1.575626644,0.429136326,70.22
2019-04-10 09:00:00+00:00,0.209900851,1.544983485,0.446254211,69.1
2019-04-10 10:00:00+00:00,0.210976643,1.55347096,0.443858787,67.97
2019-04-10 11:00:00+00:00,0.211740065,1.562773136,0.441127685,68.6
2019-04-10 12:00:00+00:00,0.214863296,1.607187327,0.432299365,134.73
2019-04-10 13:00:00+00:00,0.211865506,1.626769315,0.440271031,133.37
2019-04-10 14:00:00+00:00,0.212223846,1.6350973,0.437067543,132.68
2019-04-10 15:00:00+00:00,0.211232593,1.645927973,0.428724618,131.11
2019-04-10 16:00:00+00:00,0.208053221,1.65371182,0.426802777,129.98
2019-04-10 17:00:00+00:00,0.21396128,1.674204966,0.411371855,130.09
2019-04-10 18:00:00+00:00,0.226682692,1.696409191,0.378265738,133.6
2019-04-10 19:00:00+00:00,0.235228302,1.70400442,0.366824929,139.12
2019-04-10 20:00:00+00:00,0.224241767,1.727763316,0.38367213,143.12
2019-04-10 21:00:00+00:00,0.223188647,1.770105313,0.379583387,139.46
2019-04-10 22:00:00+00:00,0.198771653,1.72109654,0.402734023,70.19
2019-04-10 23:00:00+00:00,0.19084274,1.749915006,0.41357392,71.76
2019-04-11 00:00:00+00:00,0.194700878,1.796695942,0.408363898,69.06
2019-04-11 01:00:00+00:00,0.196615777,1.83521786,0.400270272,66.21
2019-04-11 02:00:00+00:00,0.199847885,1.862045713,0.389456176,65.41
2019-04-11 03:00:00+00:00,0.207306761,1.867735139,0.375807474,64.06
2019-04-11 04:00:00+00:00,0.221375394,1.817040365,0.358325418,70.2
2019-04-11 05:00:00+00:00,0.240450757,1.776936646,0.339945984,73.62
2019-04-11 06:00:00+00:00,0.25050893,1.730552377,0.34379226,75.78
2019-04-11 07:00:00+00:00,0.238459928,1.705540073,0.362682433,75.01
2019-04-11 08:00:00+00:00,0.219844825,1.627446452,0.416257419,73.94
2019-04-11 09:00:00+00:00,0.214267617,1.622115445,0.441809536,72.37
2019-04-11 10:00:00+00:00,0.211400845,1.606735401,0.446955447,71.46
2019-04-11 11:00:00+00:00,0.205510577,1.587260812,0.45837094,70.09
2019-04-11 12:00:00+00:00,0.204886996,1.627443427,0.457841728,136.32
2019-04-11 13:00:00+00:00,0.207003287,1.666764466,0.460663423,134.42
2019-04-11 14:00:00+00:00,0.210077491,1.684740059,0.461900176,133.13
2019-04-11 15:00:00+00:00,0.213405196,1.710844816,0.451408051,131.31
2019-04-11 16:00:00+00:00,0.216732349,1.734719469,0.439999372,131.36
2019-04-11 17:00:00+00:00,0.230110026,1.765182559,0.410707689,131.8
2019-04-11 18:00:00+00:00,0.238863997,1.763469788,0.370669806,136.44
2019-04-11 19:00:00+00:00,0.242537209,1.736922981,0.359929096,139.92
2019-04-11 20:00:00+00:00,0.234128461,1.773211486,0.373647136,143.98
2019-04-11 21:00:00+00:00,0.220038524,1.78697279,0.404261687,140.59
2019-04-11 22:00:00+00:00,0.203646877,1.719635805,0.41883629,70.87
2019-04-11 23:00:00+00:00,0.204392507,1.791190283,0.411231084,75.32
2019-04-12 00:00:00+00:00,0.209296007,1.865067242,0.39674739,74.52
2019-04-12 01:00:00+00:00,0.215451334,1.912501786,0.38113275,72.36
2019-04-12 02:00:00+00:00,0.220231377,1.938730754,0.367340106,71.45
2019-04-12 03:00:00+00:00,0.217073384,1.878224129,0.376681892,71.42
2019-04-12 04:00:00+00:00,0.224552978,1.79755014,0.368615959,74.41
2019-04-12 05:00:00+00:00,0.269265642,1.799236417,0.331650789,75.43
2019-04-12 06:00:00+00:00,0.268792843,1.757421547,0.343703221,75.54
2019-04-12 07:00:00+00:00,0.252273181,1.699594708,0.364360044,75.43
2019-04-12 08:00:00+00:00,0.231408844,1.654280209,0.40549395,73.74
2019-04-12 09:00:00+00:00,0.226734291,1.621406892,0.423337276,72.85
2019-04-12 10:00:00+00:00,0.228466917,1.645992531,0.416460419,72.14
2019-04-12 11:00:00+00:00,0.225271451,1.64624875,0.420659372,72.89
2019-04-12 12:00:00+00:00,0.223172849,1.674911736,0.429314343,138.67
2019-04-12 13:00:00+00:00,0.220901513,1.699788228,0.433142985,137.45
2019-04-12 14:00:00+00:00,0.21929137,1.711719463,0.438142549,136.74
2019-04-12 15:00:00+00:00,0.221813698,1.729751141,0.425485275,135.24
2019-04-12 16:00:00+00:00,0.224675221,1.755030997,0.404691405,135.25
2019-04-12 17:00:00+00:00,0.239192006,1.812760509,0.363383146,136.86
2019-04-12 18:00:00+00:00,0.2617319,1.893556388,0.308102997,138.12
2019-04-12 19:00:00+00:00,0.260513993,1.876786064,0.300540826,142.7
2019-04-12 20:00:00+00:00,0.260194234,1.908077401,0.303837101,144.42
2019-04-12 21:00:00+00:00,0.255350574,1.929059952,0.310000837,141.82
2019-04-12 22:00:00+00:00,0.232894392,1.954356083,0.323005109,74.9
2019-04-12 23:00:00+00:00,0.232131607,2.018379397,0.313689907,78.13
2019-04-13 00:00:00+00:00,0.24165118,2.11712064,0.289537866,77.67
2019-04-13 01:00:00+00:00,0.239722637,2.143581247,0.285119186,77.49
2019-04-13 02:00:00+00:00,0.243101114,2.172877677,0.273278897,77.16
2019-04-13 03:00:00+00:00,0.253350566,2.175519949,0.268585247,77.3
2019-04-13 04:00:00+00:00,0.254584404,2.206221541,0.252460525,77.32
2019-04-13 05:00:00+00:00,0.262236362,2.181960274,0.240952119,75.33
2019-04-13 06:00:00+00:00,0.263495398,2.099599348,0.248085945,73.13
2019-04-13 07:00:00+00:00,0.263749121,2.001977029,0.270699399,74.28
2019-04-13 08:00:00+00:00,0.252740367,1.912262172,0.312249549,74.97
2019-04-13 09:00:00+00:00,0.240968971,1.856103873,0.341661481,74.21
2019-04-13 10:00:00+00:00,0.230627843,1.831252412,0.366074678,73.79
2019-04-13 11:00:00+00:00,0.231633725,1.841523186,0.367933563,72.85
2019-04-13 12:00:00+00:00,0.231562287,1.872511902,0.366459278,140.21
2019-04-13 13:00:00+00:00,0.22252097,1.903444759,0.376695778,138.66
2019-04-13 14:00:00+00:00,0.21854325,1.943935107,0.3785401,138.99
2019-04-13 15:00:00+00:00,0.215893758,1.965203482,0.374106865,136.05
2019-04-13 16:00:00+00:00,0.226779574,2.005918693,0.346946175,134.79
2019-04-13 17:00:00+00:00,0.238230303,2.020005454,0.309600513,136.94
2019-04-13 18:00:00+00:00,0.250393387,2.03014698,0.278919046,139.59
2019-04-13 19:00:00+00:00,0.250456196,1.944137281,0.298784865,143.92
2019-04-13 20:00:00+00:00,0.245745689,1.965551085,0.301883372,144.88
2019-04-13 21:00:00+00:00,0.23227346,1.984777752,0.311013286,144.44
2019-04-13 22:00:00+00:00,0.22355028,2.017886012,0.326403524,75.99
2019-04-13 23:00:00+00:00,0.212407397,2.073893328,0.344437492,77.69
2019-04-14 00:00:00+00:00,0.207292509,2.154003241,0.333521113,73.8
2019-04-14 01:00:00+00:00,0.194369472,2.175495421,0.361984289,69.47
2019-04-14 02:00:00+00:00,0.19413075,2.193404006,0.361781425,66.84
2019-04-14 03:00:00+00:00,0.193859826,2.201262091,0.361589926,66.26
2019-04-14 04:00:00+00:00,0.199708765,2.204942974,0.352596271,64.01
2019-04-14 05:00:00+00:00,0.208567553,2.202564048,0.347165496,63.66
2019-04-14 06:00:00+00:00,0.219715978,2.182266272,0.343854403,63.7
2019-04-14 07:00:00+00:00,0.229496817,2.087223389,0.333416166,65.16
2019-04-14 08:00:00+00:00,0.228844054,1.974180274,0.354588185,71.58
2019-04-14 09:00:00+00:00,0.216219184,1.8957728,0.387977828,73.57
2019-04-14 10:00:00+00:00,0.208548934,1.887778292,0.40938147,73.43
2019-04-14 11:00:00+00:00,0.201331448,1.862395312,0.420973495,72.93
2019-04-14 12:00:00+00:00,0.199472337,1.885236315,0.420664629,139.53
2019-04-14 13:00:00+00:00,0.192576484,1.919123909,0.425374154,135.87
2019-04-14 14:00:00+00:00,0.182925877,1.917949101,0.434807994,134.56
2019-04-14 15:00:00+00:00,0.186600288,1.950789056,0.41861022,132.56
2019-04-14 16:00:00+00:00,0.202395748,2.017381323,0.377619111,131.54
2019-04-14 17:00:00+00:00,0.221958621,2.054192359,0.331869285,133.75
2019-04-14 18:00:00+00:00,0.241422786,2.027768923,0.28627069,142.38
2019-04-14 19:00:00+00:00,0.254210993,1.993903787,0.272774223,145.33
2019-04-14 20:00:00+00:00,0.258923459,2.039649401,0.259744114,150.52
2019-04-14 21:00:00+00:00,0.259430756,2.092328108,0.244323268,148.2
2019-04-14 22:00:00+00:00,0.253836452,2.12354321,0.247288449,76.97
2019-04-14 23:00:00+00:00,0.25714201,2.157186373,0.256974468,79.09
2019-04-15 00:00:00+00:00,0.25035574,2.242948208,0.237166337,77.27
2019-04-15 01:00:00+00:00,0.243961502,2.247294552,0.244011777,74.6
2019-04-15 02:00:00+00:00,0.232359174,2.215642636,0.265546424,69.69
2019-04-15 03:00:00+00:00,0.225102825,2.149595431,0.283557642,66.56
2019-04-15 04:00:00+00:00,0.238058441,2.015612645,0.282103855,65.25
2019-04-15 05:00:00+00:00,0.255237144,1.835613526,0.327961749,73.65
2019-04-15 06:00:00+00:00,0.250840823,1.703963384,0.383304318,77.46
2019-04-15 07:00:00+00:00,0.221959494,1.705348982,0.386878742,77.86
2019-04-15 08:00:00+00:00,0.218580702,1.668908795,0.400205871,76.06
2019-04-15 09:00:00+00:00,0.197307683,1.585715077,0.447089816,74.79
2019-04-15 10:00:00+00:00,0.176249687,1.510587607,0.493090076,72.54
2019-04-15 11:00:00+00:00,0.153216172,1.446966661,0.538165565,70.03
2019-04-15 12:00:00+00:00,0.148701131,1.488187249,0.563550173,133.22
2019-04-15 13:00:00+00:00,0.14640524,1.511375439,0.586134571,129.56
2019-04-15 14:00:00+00:00,0.146156429,1.512579374,0.58126345,144.61
2019-04-15 15:00:00+00:00,0.139056151,1.504390376,0.589469439,141.53
2019-04-15 16:00:00+00:00,0.150177313,1.543569294,0.569177018,143.9
2019-04-15 17:00:00+00:00,0.164736122,1.583044419,0.509422089,147.18
2019-04-15 18:00:00+00:00,0.182538238,1.593855016,0.448974652,132.41
2019-04-15 19:00:00+00:00,0.205287363,1.664181038,0.401767661,141.33
2019-04-15 20:00:00+00:00,0.209701755,1.740959103,0.386513827,144.82
2019-04-15 21:00:00+00:00,0.210488754,1.824849375,0.373465608,145.22
2019-04-15 22:00:00+00:00,0.219027782,1.94651069,0.353755376,75.58
2019-04-15 23:00:00+00:00,0.230847399,2.071152614,0.32869969,77.28
2019-04-16 00:00:00+00:00,0.238089408,2.141746909,0.308204385,75.48
2019-04-16 01:00:00+00:00,0.239111009,2.168210075,0.298789773,75.29
2019-04-16 02:00:00+00:00,0.244328861,2.1859222,0.281591052,75.28
2019-04-16 03:00:00+00:00,0.245777597,2.151866784,0.279110041,75.71
2019-04-16 04:00:00+00:00,0.250869591,2.034129873,0.284277918,75.88
2019-04-16 05:00:00+00:00,0.262291533,1.995796569,0.263074535,75.97
2019-04-16 06:00:00+00:00,0.264212269,1.954596404,0.266394153,76.79
2019-04-16 07:00:00+00:00,0.265324657,1.911431737,0.284459534,75.25
2019-04-16 08:00:00+00:00,0.255710841,1.867880553,0.31292966,75.35
2019-04-16 09:00:00+00:00,0.252623625,1.840682207,0.337143329,74.55
2019-04-16 10:00:00+00:00,0.255162893,1.826034544,0.339980333,73.8
2019-04-16 11:00:00+00:00,0.247138331,1.804660738,0.351620282,73.71
2019-04-16 12:00:00+00:00,0.237877592,1.80345499,0.366404827,139.75
2019-04-16 13:00:00+00:00,0.236020554,1.830392432,0.370251601,138.92
2019-04-16 14:00:00+00:00,0.234078839,1.839200897,0.370549724,137.34
2019-04-16 15:00:00+00:00,0.228610482,1.83429296,0.380559425,134.8
2019-04-16 16:00:00+00:00,0.224779994,1.840692842,0.383519628,134.43
2019-04-16 17:00:00+00:00,0.227451608,1.868226314,0.372970466,134.66
2019-04-16 18:00:00+00:00,0.228883397,1.800976328,0.366519284,137.34
2019-04-16 19:00:00+00:00,0.222050304,1.769311517,0.376102324,140.43
2019-04-16 20:00:00+00:00,0.206559667,1.780720826,0.404458554,141.33
2019-04-16 21:00:00+00:00,0.187768122,1.799810467,0.435699474,137.45
2019-04-16 22:00:00+00:00,0.161118596,1.732832545,0.474582739,65.6
2019-04-16 23:00:00+00:00,0.149876968,1.738300742,0.489565573,72.93
2019-04-17 00:00:00+00:00,0.14091391,1.764545193,0.498334615,61.48
2019-04-17 01:00:00+00:00,0.131783986,1.759778715,0.504885751,54.95
2019-04-17 02:00:00+00:00,0.135906105,1.689867837,0.519613148,54.45
2019-04-17 03:00:00+00:00,0.144841691,1.653073143,0.521568713,52.07
2019-04-17 04:00:00+00:00,0.150951714,1.510471141,0.520392571,54.91
2019-04-17 05:00:00+00:00,0.148292307,1.483230425,0.498810184,63.72
2019-04-17 06:00:00+00:00,0.145793397,1.460638932,0.491311986,66.76
2019-04-17 07:00:00+00:00,0.148433407,1.411621394,0.507622511,67.08
2019-04-17 08:00:00+00:00,0.142873712,1.467382489,0.50155212,67.25
2019-04-17 09:00:00+00:00,0.141761674,1.467698445,0.52205735,65.46
2019-04-17 10:00:00+00:00,0.137640092,1.460025771,0.535622826,62.65
2019-04-17 11:00:00+00:00,0.134549502,1.446226747,0.555606737,60.59
2019-04-17 12:00:00+00:00,0.137870037,1.490010921,0.572143263,119.3
2019-04-17 13:00:00+00:00,0.140228439,1.543561714,0.575754606,117.49
2019-04-17 14:00:00+00:00,0.140549071,1.553260638,0.564574535,117.51
2019-04-17 15:00:00+00:00,0.145195267,1.580796854,0.538982793,118.17
2019-04-17 16:00:00+00:00,0.154973278,1.624316898,0.501753862,121.31
2019-04-17 17:00:00+00:00,0.157778956,1.630855685,0.481125352,128.37
2019-04-17 18:00:00+00:00,0.161037415,1.664100732,0.440866634,131.38
2019-04-17 19:00:00+00:00,0.169341188,1.662228243,0.424006332,138.74
2019-04-17 20:00:00+00:00,0.163604571,1.728222001,0.42399094,141.58
2019-04-17 21:00:00+00:00,0.1662802,1.841407343,0.401339599,140.45
2019-04-17 22:00:00+00:00,0.168627091,1.870884149,0.368056456,72.72
2019-04-17 23:00:00+00:00,0.164048109,1.978844789,0.368539426,77.36
2019-04-18 00:00:00+00:00,0.170268509,2.095973968,0.344017454,76.01
2019-04-18 01:00:00+00:00,0.164927948,2.126074944,0.346699121,74.69
2019-04-18 02:00:00+00:00,0.17538753,2.222218144,0.321003455,74.64
2019-04-18 03:00:00+00:00,0.190049256,2.306218566,0.290212852,74.52
2019-04-18 04:00:00+00:00,0.206249662,2.295373008,0.277044403,75.26
2019-04-18 05:00:00+00:00,0.205351622,2.252410328,0.281026307,73.58
2019-04-18 06:00:00+00:00,0.207693478,2.197266575,0.294451756,72.78
2019-04-18 07:00:00+00:00,0.206221045,2.053897493,0.307444093,70.92
2019-04-18 08:00:00+00:00,0.207236723,2.036958739,0.301983985,73.88
2019-04-18 09:00:00+00:00,0.205845601,2.033281712,0.317982099,74.44
2019-04-18 10:00:00+00:00,0.193261113,1.950530233,0.349942579,73.24
2019-04-18 11:00:00+00:00,0.186432794,1.909777264,0.372510071,71.24
2019-04-18 12:00:00+00:00,0.185578895,1.954362196,0.37765982,137.45
2019-04-18 13:00:00+00:00,0.18589811,2.02075207,0.383592678,137.33
2019-04-18 14:00:00+00:00,0.183501956,2.023334297,0.396308036,132.81
2019-04-18 15:00:00+00:00,0.18376319,2.040710226,0.393793026,129.91
2019-04-18 16:00:00+00:00,0.181859311,2.069958636,0.383851387,128.67
2019-04-18 17:00:00+00:00,0.182054839,2.068428536,0.384282227,128.85
2019-04-18 18:00:00+00:00,0.176825405,2.005062441,0.385381974,129.69
2019-04-18 19:00:00+00:00,0.172822103,1.945726855,0.389321747,133.55
2019-04-18 20:00:00+00:00,0.175455662,2.04664597,0.3920095,138.88
2019-04-18 21:00:00+00:00,0.179880252,2.177191152,0.378959081,135.03
2019-04-18 22:00:00+00:00,0.16372645,2.128056723,0.385177245,67.69
2019-04-18 23:00:00+00:00,0.150185115,2.150518731,0.38892472,70.95
2019-04-19 00:00:00+00:00,0.149420348,2.257761635,0.390439182,54.54
2019-04-19 01:00:00+00:00,0.142146567,2.306923847,0.398322874,52.32
2019-04-19 02:00:00+00:00,0.150522166,2.350844057,0.388211675,50.87
2019-04-19 03:00:00+00:00,0.147330259,2.328346574,0.396188595,50.0
2019-04-19 04:00:00+00:00,0.160502563,2.202051473,0.413104105,51.83
2019-04-19 05:00:00+00:00,0.156946277,2.051635815,0.45137935,56.07
2019-04-19 06:00:00+00:00,0.14980054,1.989916262,0.47766405,57.94
2019-04-19 07:00:00+00:00,0.147398499,1.969231131,0.460650327,60.51
2019-04-19 08:00:00+00:00,0.150989464,1.917044473,0.454279544,59.59
2019-04-19 09:00:00+00:00,0.153720568,1.877812987,0.453489384,54.18
2019-04-19 10:00:00+00:00,0.154609174,1.867156675,0.456219868,51.36
2019-04-19 11:00:00+00:00,0.152078106,1.850952592,0.462378046,50.14
